ID	ELEMENT SYMBOL	ENERGY	INTENSITY	ISOTOPE ABUNDANCE
300640010047	Zn	3586.900	3.513e-03	4.917e-01
300640010048	Zn	3940.100	2.404e-03	4.917e-01
300640010049	Zn	3955.100	2.829e-03	4.917e-01
300640010050	Zn	4164.600	6.323e-03	4.917e-01
300640010051	Zn	4245.100	4.437e-03	4.917e-01
300640010052	Zn	4390.100	4.419e-03	4.917e-01
300640010053	Zn	4392.100	4.252e-03	4.917e-01
300640010054	Zn	4511.100	2.404e-03	4.917e-01
300640010055	Zn	4582.900	9.374e-03	4.917e-01
300640010056	Zn	4650.100	2.348e-03	4.917e-01
300640010057	Zn	4787.100	4.752e-03	4.917e-01
300640010058	Zn	4828.400	1.250e-02	4.917e-01
300640010059	Zn	4870.000	7.026e-03	4.917e-01
300640010060	Zn	4922.100	3.550e-03	4.917e-01
300640010061	Zn	4974.100	3.328e-03	4.917e-01
300640010062	Zn	4983.200	3.125e-03	4.917e-01
300640010063	Zn	5247.200	4.863e-03	4.917e-01
300640010064	Zn	5340.200	2.773e-03	4.917e-01
300640010065	Zn	5406.200	4.031e-03	4.917e-01
300640010066	Zn	5486.000	2.773e-03	4.917e-01
300640010067	Zn	5521.500	1.405e-02	4.917e-01
300640010068	Zn	5541.000	8.690e-03	4.917e-01
300640010069	Zn	5559.820	2.052e-02	4.917e-01
300640010070	Zn	5762.300	5.232e-03	4.917e-01
300640010071	Zn	5776.310	2.514e-02	4.917e-01
300640010072	Zn	5900.400	2.884e-03	4.917e-01
300640010073	Zn	6037.280	2.755e-02	4.917e-01
300640010074	Zn	6071.800	2.348e-03	4.917e-01
300640010075	Zn	6509.270	2.200e-02	4.917e-01
300640010076	Zn	7069.200	3.772e-02	4.917e-01
300640010077	Zn	7111.950	3.661e-02	4.917e-01
300640010078	Zn	7863.550	2.607e-01	4.917e-01
300660010001	Zn	91.267	2.676e-02	2.773e-01
300660010002	Zn	93.311	2.001e-01	2.773e-01
300660010003	Zn	184.578	1.867e-01	2.773e-01
300660010004	Zn	208.953	1.600e-02	2.773e-01
300660010005	Zn	300.219	1.169e-01	2.773e-01
300660010006	Zn	393.530	2.827e-02	2.773e-01
300660010007	Zn	586.300	6.980e-03	2.773e-01
300660010008	Zn	662.600	8.143e-03	2.773e-01
300660010009	Zn	749.290	3.374e-02	2.773e-01
300660010010	Zn	958.240	3.374e-02	2.773e-01
300660010011	Zn	979.860	3.490e-03	2.773e-01
300660010012	Zn	1142.810	8.143e-03	2.773e-01
300660010013	Zn	5909.400	6.398e-02	2.773e-01
300660010014	Zn	6389.600	1.280e-02	2.773e-01
300660010015	Zn	6658.600	1.105e-01	2.773e-01
300660010016	Zn	6867.500	1.477e-01	2.773e-01
300660010017	Zn	6958.800	2.501e-01	2.773e-01
300670010001	Zn	227.320	7.817e-05	4.040e-02
300670010002	Zn	348.690	3.127e-04	4.040e-02
300670010003	Zn	412.320	5.602e-03	4.040e-02
300670010004	Zn	465.270	7.556e-04	4.040e-02
300670010005	Zn	483.330	1.068e-03	4.040e-02
300670010006	Zn	534.350	6.774e-04	4.040e-02
300670010007	Zn	541.960	1.772e-03	4.040e-02
300670010008	Zn	578.480	3.153e-02	4.040e-02
300670010009	Zn	591.750	4.065e-03	4.040e-02
300670010010	Zn	621.070	4.039e-03	4.040e-02
300670010011	Zn	629.400	1.172e-03	4.040e-02
300670010012	Zn	670.740	3.022e-03	4.040e-02
300670010013	Zn	745.090	7.817e-04	4.040e-02
300670010014	Zn	805.790	1.172e-01	4.040e-02
300670010015	Zn	836.370	5.993e-03	4.040e-02
300670010016	Zn	845.600	1.277e-03	4.040e-02
300670010017	Zn	879.490	8.859e-03	4.040e-02
300670010018	Zn	904.300	1.068e-03	4.040e-02
300670010019	Zn	916.130	6.774e-04	4.040e-02
300670010020	Zn	936.410	1.668e-03	4.040e-02
300670010021	Zn	975.310	1.277e-03	4.040e-02
300670010022	Zn	1018.330	8.859e-04	4.040e-02
300670010023	Zn	1041.300	6.514e-03	4.040e-02
300670010024	Zn	1077.335	9.276e-01	4.040e-02
300670010025	Zn	1090.980	5.524e-03	4.040e-02
300670010026	Zn	1113.470	2.345e-03	4.040e-02
300670010027	Zn	1126.100	5.967e-02	4.040e-02
300670010028	Zn	1184.480	2.866e-03	4.040e-02
300670010029	Zn	1186.810	1.172e-03	4.040e-02
300670010030	Zn	1212.820	2.163e-03	4.040e-02
300670010031	Zn	1261.150	1.123e-01	4.040e-02
300670010032	Zn	1274.800	4.690e-03	4.040e-02
300670010033	Zn	1276.750	1.459e-03	4.040e-02
300670010034	Zn	1300.960	2.606e-02	4.040e-02
300670010035	Zn	1340.140	1.191e-01	4.040e-02
300670010036	Zn	1387.630	6.253e-03	4.040e-02
300670010037	Zn	1403.950	2.084e-03	4.040e-02
300670010038	Zn	1431.790	6.905e-03	4.040e-02
300670010039	Zn	1437.790	4.950e-03	4.040e-02
300670010040	Zn	1449.170	1.563e-03	4.040e-02
300670010041	Zn	1478.360	7.582e-03	4.040e-02
300670010042	Zn	1493.520	4.325e-03	4.040e-02
300670010043	Zn	1510.780	3.387e-03	4.040e-02
300670010044	Zn	1533.200	1.850e-03	4.040e-02
300670010045	Zn	1541.800	7.035e-03	4.040e-02
300670010046	Zn	1546.330	2.137e-02	4.040e-02
300670010047	Zn	1557.340	5.993e-04	4.040e-02
300670010048	Zn	1572.510	8.859e-04	4.040e-02
300670010049	Zn	1596.800	1.850e-03	4.040e-02
300670010050	Zn	1612.760	1.381e-03	4.040e-02
300670010051	Zn	1631.260	7.113e-03	4.040e-02
300670010052	Zn	1673.460	6.774e-02	4.040e-02
300670010053	Zn	1723.700	1.850e-03	4.040e-02
300670010054	Zn	1744.470	3.830e-02	4.040e-02
300670010055	Zn	1767.860	2.736e-03	4.040e-02
300670010056	Zn	1781.470	8.598e-03	4.040e-02
300670010057	Zn	1882.090	1.459e-02	4.040e-02
300670010058	Zn	1883.120	1.871e-01	4.040e-02
300670010059	Zn	1902.000	2.866e-03	4.040e-02
300670010060	Zn	1931.880	7.087e-03	4.040e-02
300670010061	Zn	2027.860	4.039e-03	4.040e-02
300670010062	Zn	2094.370	5.367e-03	4.040e-02
300670010063	Zn	2106.740	1.850e-02	4.040e-02
300670010064	Zn	2181.900	3.387e-03	4.040e-02
300670010065	Zn	2209.730	7.009e-02	4.040e-02
300670010066	Zn	2347.580	1.251e-02	4.040e-02
300670010067	Zn	2352.100	1.537e-02	4.040e-02
300670010068	Zn	2391.400	3.127e-03	4.040e-02
300670010069	Zn	2418.530	2.475e-02	4.040e-02
300670010070	Zn	2512.900	7.295e-03	4.040e-02
300670010071	Zn	2547.370	6.774e-03	4.040e-02
300670010072	Zn	2587.240	5.472e-03	4.040e-02
300670010073	Zn	2648.750	1.459e-02	4.040e-02
300670010074	Zn	2698.910	1.589e-02	4.040e-02
300670010075	Zn	2769.700	4.950e-03	4.040e-02
300670010076	Zn	2814.400	2.866e-03	4.040e-02
300670010077	Zn	2821.780	3.908e-03	4.040e-02
300670010078	Zn	2857.910	1.824e-02	4.040e-02
300670010079	Zn	2866.150	5.993e-03	4.040e-02
300670010080	Zn	2945.140	3.127e-03	4.040e-02
300670010081	Zn	2959.670	2.866e-03	4.040e-02
300670010082	Zn	2983.200	8.859e-03	4.040e-02
300670010083	Zn	3027.180	1.303e-03	4.040e-02
300670010084	Zn	3062.500	8.598e-03	4.040e-02
300670010085	Zn	3068.790	3.387e-03	4.040e-02
300670010086	Zn	3077.100	4.429e-03	4.040e-02
300670010087	Zn	3108.400	2.866e-03	4.040e-02
300670010088	Zn	3137.800	7.295e-03	4.040e-02
300670010089	Zn	3147.700	2.606e-03	4.040e-02
300670010090	Zn	3184.040	6.253e-03	4.040e-02
300670010091	Zn	3202.000	2.866e-03	4.040e-02
300670010092	Zn	3206.600	4.794e-03	4.040e-02
300670010093	Zn	3226.700	4.950e-03	4.040e-02
300670010094	Zn	3254.500	1.563e-03	4.040e-02
300670010095	Zn	3275.800	5.472e-03	4.040e-02
300670010096	Zn	3287.020	2.293e-02	4.040e-02
300670010097	Zn	3331.210	1.277e-02	4.040e-02
300670010098	Zn	3400.480	3.127e-03	4.040e-02
300670010099	Zn	3415.010	6.253e-03	4.040e-02
300670010100	Zn	3429.400	2.345e-03	4.040e-02
300670010101	Zn	3434.470	3.908e-03	4.040e-02
300670010102	Zn	3458.140	1.251e-02	4.040e-02
300670010103	Zn	3519.800	3.908e-03	4.040e-02
300670010104	Zn	3630.220	6.253e-03	4.040e-02
300670010105	Zn	3650.900	4.429e-03	4.040e-02
300670010106	Zn	3655.500	2.084e-03	4.040e-02
300670010107	Zn	3664.530	3.127e-03	4.040e-02
300670010108	Zn	3776.200	8.077e-03	4.040e-02
300670010109	Zn	3832.940	1.251e-02	4.040e-02
300670010110	Zn	3874.540	9.119e-03	4.040e-02
300670010111	Zn	3885.200	4.169e-03	4.040e-02
300670010112	Zn	3914.100	3.387e-03	4.040e-02
300670010113	Zn	3935.200	1.563e-03	4.040e-02
300670010114	Zn	4027.460	5.472e-03	4.040e-02
300670010115	Zn	4109.800	1.563e-03	4.040e-02
300670010116	Zn	4139.700	1.563e-03	4.040e-02
300670010117	Zn	4215.100	2.084e-03	4.040e-02
300670010118	Zn	4220.760	2.084e-03	4.040e-02
300670010119	Zn	4337.600	4.690e-03	4.040e-02
300670010120	Zn	4504.500	1.094e-02	4.040e-02
300670010121	Zn	4511.740	3.908e-03	4.040e-02
300670010122	Zn	4520.300	7.556e-03	4.040e-02
300670010123	Zn	4535.420	3.648e-03	4.040e-02
300670010124	Zn	4632.600	9.119e-03	4.040e-02
300670010125	Zn	4723.700	4.690e-03	4.040e-02
300670010126	Zn	4732.800	1.668e-03	4.040e-02
300670010127	Zn	4782.800	1.172e-02	4.040e-02
300670010128	Zn	4795.000	9.640e-03	4.040e-02
300670010129	Zn	4797.100	6.253e-03	4.040e-02
300670010130	Zn	4857.700	3.335e-03	4.040e-02
300670010131	Zn	4891.100	7.817e-03	4.040e-02
300670010132	Zn	4899.630	1.381e-02	4.040e-02
300670010133	Zn	4914.150	1.146e-02	4.040e-02
300670010134	Zn	4991.400	2.606e-03	4.040e-02
300670010135	Zn	5010.600	7.556e-03	4.040e-02
300670010136	Zn	5206.300	5.732e-03	4.040e-02
300670010137	Zn	5235.200	5.993e-03	4.040e-02
300670010138	Zn	5245.840	1.511e-02	4.040e-02
300670010139	Zn	5287.400	1.251e-02	4.040e-02
300670010140	Zn	5298.020	2.058e-03	4.040e-02
300670010141	Zn	5340.000	4.429e-03	4.040e-02
300670010142	Zn	5346.370	1.016e-02	4.040e-02
300670010143	Zn	5402.800	1.120e-02	4.040e-02
300670010144	Zn	5414.800	2.866e-03	4.040e-02
300670010145	Zn	5464.800	3.908e-03	4.040e-02
300670010146	Zn	5474.000	7.035e-03	4.040e-02
300670010147	Zn	5662.230	1.720e-02	4.040e-02
300670010148	Zn	5677.300	1.381e-02	4.040e-02
300670010149	Zn	5685.900	1.329e-02	4.040e-02
300670010150	Zn	5789.150	1.172e-02	4.040e-02
300670010151	Zn	5913.700	7.817e-03	4.040e-02
300670010152	Zn	5982.500	7.817e-03	4.040e-02
300670010153	Zn	6057.900	2.058e-03	4.040e-02
300670010154	Zn	6170.170	3.908e-03	4.040e-02
300670010155	Zn	6262.430	2.215e-02	4.040e-02
300670010156	Zn	6286.720	6.253e-03	4.040e-02
300670010157	Zn	6301.880	4.768e-03	4.040e-02
300670010158	Zn	6348.430	4.403e-03	4.040e-02
300670010159	Zn	6421.420	8.077e-03	4.040e-02
300670010160	Zn	6471.580	6.514e-03	4.040e-02
300670010161	Zn	6533.090	2.553e-03	4.040e-02
300670010162	Zn	6567.390	4.013e-03	4.040e-02
300670010163	Zn	6610.520	3.127e-03	4.040e-02
300670010164	Zn	6701.790	1.720e-02	4.040e-02
300670010165	Zn	6768.210	2.918e-02	4.040e-02
300670010166	Zn	6772.740	7.556e-03	4.040e-02
300670010167	Zn	6910.580	5.055e-02	4.040e-02
300670010168	Zn	7013.550	4.977e-03	4.040e-02
300670010169	Zn	7188.400	3.413e-02	4.040e-02
300670010170	Zn	7238.190	2.736e-03	4.040e-02
300670010171	Zn	7446.790	2.736e-03	4.040e-02
300670010172	Zn	7780.090	2.866e-04	4.040e-02
300670010173	Zn	7859.070	2.189e-02	4.040e-02
300670010174	Zn	8314.370	2.736e-02	4.040e-02
300670010175	Zn	9120.060	3.544e-02	4.040e-02
300680010001	Zn	173.040	4.449e-03	1.845e-01
300680010002	Zn	417.300	2.174e-02	1.845e-01
300680010003	Zn	434.030	6.472e-02	1.845e-01
300680010004	Zn	531.440	8.241e-02	1.845e-01
300680010005	Zn	759.290	1.972e-02	1.845e-01
300680010006	Zn	834.770	1.871e-01	1.845e-01
300680010007	Zn	1007.809	2.831e-01	1.845e-01
300680010008	Zn	1178.550	5.157e-02	1.845e-01
300680010009	Zn	1216.450	1.618e-02	1.845e-01
300680010010	Zn	1252.070	3.691e-02	1.845e-01
300680010011	Zn	1451.200	1.011e-02	1.845e-01
300680010012	Zn	1594.050	2.579e-02	1.845e-01
300680010013	Zn	1813.180	2.579e-02	1.845e-01
300680010014	Zn	1829.500	1.770e-02	1.845e-01
300680010015	Zn	2344.600	5.056e-02	1.845e-01
300680010016	Zn	2378.600	1.972e-02	1.845e-01
300680010017	Zn	3920.000	1.011e-02	1.845e-01
300680010018	Zn	3971.900	6.067e-03	1.845e-01
300680010019	Zn	4071.400	1.820e-02	1.845e-01
300680010020	Zn	4103.300	4.500e-02	1.845e-01
300680010021	Zn	4137.290	1.036e-01	1.845e-01
300680010022	Zn	4430.690	2.781e-02	1.845e-01
300680010023	Zn	4499.300	1.618e-02	1.845e-01
300680010024	Zn	4652.300	2.983e-02	1.845e-01
300680010025	Zn	4887.820	4.045e-02	1.845e-01
300680010026	Zn	5229.780	2.225e-02	1.845e-01
300680010027	Zn	5474.020	2.124e-01	1.845e-01
300680010028	Zn	5647.050	4.146e-02	1.845e-01
300680010029	Zn	6481.750	5.056e-02	1.845e-01
310690010001	Ga	187.840	1.070e-01	6.011e-01
310690010002	Ga	318.870	5.862e-02	6.011e-01
310690010003	Ga	344.790	6.932e-03	6.011e-01
310690010004	Ga	363.930	4.753e-03	6.011e-01
310690010005	Ga	374.370	3.001e-02	6.011e-01
310690010006	Ga	393.260	2.080e-02	6.011e-01
310690010007	Ga	508.190	3.456e-01	6.011e-01
310690010008	Ga	516.564	1.188e-02	6.011e-01
310690010009	Ga	554.400	3.367e-03	6.011e-01
310690010010	Ga	561.970	7.724e-03	6.011e-01
310690010011	Ga	632.340	1.812e-02	6.011e-01
310690010012	Ga	651.090	1.020e-01	6.011e-01
310690010013	Ga	690.943	3.020e-01	6.011e-01
310690010014	Ga	851.340	1.258e-02	6.011e-01
310690010015	Ga	868.300	7.031e-03	6.011e-01
310690010016	Ga	902.600	2.278e-03	6.011e-01
310690010017	Ga	904.910	1.476e-02	6.011e-01
310690010018	Ga	948.220	4.060e-03	6.011e-01
310690010019	Ga	995.680	1.713e-02	6.011e-01
310690010020	Ga	1010.340	1.446e-02	6.011e-01
310690010021	Ga	1014.990	7.625e-03	6.011e-01
310690010022	Ga	1044.900	1.060e-02	6.011e-01
310690010023	Ga	1140.370	4.179e-02	6.011e-01
310690010024	Ga	1203.400	2.832e-02	6.011e-01
310690010025	Ga	1306.730	1.386e-02	6.011e-01
310690010026	Ga	1311.890	2.565e-02	6.011e-01
310690010027	Ga	1359.500	1.466e-02	6.011e-01
310690010028	Ga	1456.390	1.664e-02	6.011e-01
310690010029	Ga	1518.210	2.169e-02	6.011e-01
310690010030	Ga	1621.550	9.507e-03	6.011e-01
310690010031	Ga	1725.480	1.070e-02	6.011e-01
310690010032	Ga	1794.150	8.714e-03	6.011e-01
310690010033	Ga	1825.500	1.882e-03	6.011e-01
310690010034	Ga	1846.500	5.248e-03	6.011e-01
310690010035	Ga	1866.600	5.942e-03	6.011e-01
310690010036	Ga	1907.630	8.814e-03	6.011e-01
310690010037	Ga	1930.500	5.744e-03	6.011e-01
310690010038	Ga	2115.980	6.536e-03	6.011e-01
310690010039	Ga	2142.880	8.417e-03	6.011e-01
310690010040	Ga	2164.100	5.546e-03	6.011e-01
310690010041	Ga	2408.900	3.169e-03	6.011e-01
310690010042	Ga	4955.200	9.408e-03	6.011e-01
310690010043	Ga	5000.000	4.060e-03	6.011e-01
310690010044	Ga	5030.000	1.882e-03	6.011e-01
310690010045	Ga	5133.600	5.050e-03	6.011e-01
310690010046	Ga	5189.200	7.328e-03	6.011e-01
310690010047	Ga	5334.130	2.684e-02	6.011e-01
310690010048	Ga	5488.310	2.931e-02	6.011e-01
310690010049	Ga	5510.000	4.654e-03	6.011e-01
310690010050	Ga	5722.900	6.635e-03	6.011e-01
310690010051	Ga	5746.400	4.456e-03	6.011e-01
310690010052	Ga	5783.800	1.129e-02	6.011e-01
310690010053	Ga	5806.400	1.505e-02	6.011e-01
310690010054	Ga	5830.300	2.278e-03	6.011e-01
310690010055	Ga	6134.500	5.744e-03	6.011e-01
310690010056	Ga	6238.600	6.635e-03	6.011e-01
310690010057	Ga	6294.100	3.466e-03	6.011e-01
310690010058	Ga	6346.400	1.386e-02	6.011e-01
310690010059	Ga	6449.900	3.070e-03	6.011e-01
310690010060	Ga	6513.060	3.218e-02	6.011e-01
310690010061	Ga	6628.200	4.258e-03	6.011e-01
310690010062	Ga	6656.400	1.981e-03	6.011e-01
310690010063	Ga	7002.300	2.010e-02	6.011e-01
310690010064	Ga	7652.600	2.476e-03	6.011e-01
310710010001	Ga	16.430	4.134e-02	3.989e-01
310710010002	Ga	41.890	2.650e-03	3.989e-01
310710010003	Ga	46.970	6.890e-03	3.989e-01
310710010004	Ga	79.750	1.187e-02	3.989e-01
310710010005	Ga	88.860	1.616e-02	3.989e-01
310710010006	Ga	110.060	6.254e-03	3.989e-01
310710010007	Ga	112.360	8.215e-02	3.989e-01
310710010008	Ga	121.010	7.526e-03	3.989e-01
310710010009	Ga	128.760	3.339e-03	3.989e-01
310710010010	Ga	132.070	6.890e-03	3.989e-01
310710010011	Ga	145.140	2.470e-01	3.989e-01
310710010012	Ga	153.780	1.691e-02	3.989e-01
310710010013	Ga	162.900	1.113e-02	3.989e-01
310710010014	Ga	181.540	2.120e-02	3.989e-01
310710010015	Ga	184.090	5.512e-02	3.989e-01
310710010016	Ga	192.110	1.028e-01	3.989e-01
310710010017	Ga	194.660	5.671e-02	3.989e-01
310710010018	Ga	197.940	7.049e-02	3.989e-01
310710010019	Ga	210.370	1.007e-02	3.989e-01
310710010020	Ga	210.500	1.818e-02	3.989e-01
310710010021	Ga	212.580	3.090e-02	3.989e-01
310710010022	Ga	228.970	2.009e-02	3.989e-01
310710010023	Ga	231.060	5.883e-03	3.989e-01
310710010024	Ga	246.910	6.254e-03	3.989e-01
310710010025	Ga	248.890	7.208e-02	3.989e-01
310710010026	Ga	264.030	1.261e-02	3.989e-01
310710010027	Ga	266.140	1.913e-02	3.989e-01
310710010028	Ga	306.110	7.950e-03	3.989e-01
310710010029	Ga	306.620	5.141e-03	3.989e-01
310710010030	Ga	313.620	1.108e-02	3.989e-01
310710010031	Ga	315.400	1.457e-02	3.989e-01
310710010032	Ga	318.260	2.279e-03	3.989e-01
310710010033	Ga	351.900	2.279e-03	3.989e-01
310710010034	Ga	354.090	1.802e-03	3.989e-01
310710010035	Ga	355.790	2.226e-03	3.989e-01
310710010036	Ga	384.170	3.074e-03	3.989e-01
310710010037	Ga	390.660	2.523e-02	3.989e-01
310710010038	Ga	393.280	7.102e-02	3.989e-01
310710010039	Ga	402.860	9.116e-03	3.989e-01
310710010040	Ga	408.440	9.487e-03	3.989e-01
310710010041	Ga	411.070	1.007e-02	3.989e-01
310710010042	Ga	411.130	2.035e-02	3.989e-01
310710010043	Ga	439.260	8.162e-03	3.989e-01
310710010044	Ga	444.650	1.113e-02	3.989e-01
310710010045	Ga	458.540	4.876e-03	3.989e-01
310710010046	Ga	488.810	1.203e-02	3.989e-01
310710010047	Ga	488.810	9.010e-03	3.989e-01
310710010048	Ga	498.220	1.749e-03	3.989e-01
310710010049	Ga	532.570	1.060e-03	3.989e-01
310710010050	Ga	547.900	4.770e-03	3.989e-01
310710010051	Ga	564.290	5.141e-03	3.989e-01
310710010052	Ga	579.550	3.604e-03	3.989e-01
310710010053	Ga	603.240	8.215e-03	3.989e-01
310710010054	Ga	608.950	8.480e-04	3.989e-01
310710010055	Ga	618.060	1.431e-03	3.989e-01
310710010056	Ga	619.630	2.809e-03	3.989e-01
310710010057	Ga	620.230	2.756e-03	3.989e-01
310710010058	Ga	856.200	1.855e-03	3.989e-01
310710010059	Ga	875.400	1.060e-03	3.989e-01
310710010060	Ga	894.840	5.883e-03	3.989e-01
310710010061	Ga	918.400	1.484e-03	3.989e-01
310710010062	Ga	943.200	7.420e-04	3.989e-01
310710010063	Ga	976.370	5.353e-03	3.989e-01
310710010064	Ga	1002.710	3.869e-03	3.989e-01
310710010065	Ga	1051.250	6.042e-03	3.989e-01
310710010066	Ga	1060.400	1.431e-03	3.989e-01
310710010067	Ga	1075.600	2.809e-03	3.989e-01
310710010068	Ga	1185.300	1.378e-03	3.989e-01
310710010069	Ga	1200.300	4.134e-03	3.989e-01
310710010070	Ga	1217.500	3.975e-03	3.989e-01
310710010071	Ga	1247.500	2.067e-03	3.989e-01
310710010072	Ga	1296.900	3.445e-03	3.989e-01
310710010073	Ga	1359.530	7.844e-03	3.989e-01
310710010074	Ga	1396.000	1.325e-03	3.989e-01
310710010075	Ga	1532.910	9.116e-03	3.989e-01
310710010076	Ga	1833.500	1.166e-03	3.989e-01
310710010077	Ga	1913.800	1.325e-03	3.989e-01
310710010078	Ga	4447.200	1.696e-03	3.989e-01
310710010079	Ga	4466.000	2.173e-03	3.989e-01
310710010080	Ga	4543.300	5.512e-03	3.989e-01
310710010081	Ga	4578.200	3.074e-03	3.989e-01
310710010082	Ga	4595.400	4.929e-03	3.989e-01
310710010083	Ga	4602.200	1.113e-03	3.989e-01
310710010084	Ga	4606.500	3.180e-04	3.989e-01
310710010085	Ga	4621.000	2.332e-03	3.989e-01
310710010086	Ga	4638.700	6.784e-04	3.989e-01
310710010087	Ga	4649.300	2.067e-03	3.989e-01
310710010088	Ga	4664.700	1.908e-03	3.989e-01
310710010089	Ga	4678.200	1.802e-03	3.989e-01
310710010090	Ga	4686.800	3.498e-03	3.989e-01
310710010091	Ga	4704.100	2.438e-03	3.989e-01
310710010092	Ga	4719.200	2.756e-03	3.989e-01
310710010093	Ga	4729.200	1.113e-03	3.989e-01
310710010094	Ga	4743.200	3.180e-04	3.989e-01
310710010095	Ga	4761.500	4.134e-03	3.989e-01
310710010096	Ga	4770.200	9.010e-04	3.989e-01
310710010097	Ga	4792.600	1.097e-02	3.989e-01
310710010098	Ga	4807.100	1.908e-03	3.989e-01
310710010099	Ga	4839.890	2.120e-02	3.989e-01
310710010100	Ga	4868.200	1.002e-02	3.989e-01
310710010101	Ga	4890.500	1.012e-02	3.989e-01
310710010102	Ga	4908.000	1.696e-03	3.989e-01
310710010103	Ga	4987.320	1.219e-03	3.989e-01
310710010104	Ga	5004.200	1.378e-03	3.989e-01
310710010105	Ga	5015.200	1.961e-03	3.989e-01
310710010106	Ga	5031.100	9.010e-04	3.989e-01
310710010107	Ga	5047.200	1.431e-03	3.989e-01
310710010108	Ga	5054.000	4.982e-03	3.989e-01
310710010109	Ga	5078.200	1.219e-03	3.989e-01
310710010110	Ga	5091.800	3.710e-03	3.989e-01
310710010111	Ga	5124.200	1.749e-03	3.989e-01
310710010112	Ga	5160.690	8.162e-03	3.989e-01
310710010113	Ga	5195.100	1.802e-02	3.989e-01
310710010114	Ga	5223.300	8.321e-03	3.989e-01
310710010115	Ga	5233.570	1.823e-02	3.989e-01
310710010116	Ga	5257.200	2.332e-03	3.989e-01
310710010117	Ga	5272.700	3.021e-03	3.989e-01
310710010118	Ga	5282.200	6.890e-04	3.989e-01
310710010119	Ga	5302.700	6.360e-04	3.989e-01
310710010120	Ga	5313.300	2.597e-03	3.989e-01
310710010121	Ga	5319.900	1.007e-03	3.989e-01
310710010122	Ga	5334.900	1.060e-02	3.989e-01
310710010123	Ga	5340.450	2.152e-02	3.989e-01
310710010124	Ga	5370.200	1.219e-03	3.989e-01
310710010125	Ga	5390.200	2.597e-03	3.989e-01
310710010126	Ga	5404.200	1.749e-03	3.989e-01
310710010127	Ga	5444.600	8.480e-04	3.989e-01
310710010128	Ga	5459.800	2.173e-03	3.989e-01
310710010129	Ga	5468.960	1.537e-03	3.989e-01
310710010130	Ga	5487.200	4.770e-03	3.989e-01
310710010131	Ga	5497.600	4.823e-03	3.989e-01
310710010132	Ga	5517.500	5.830e-04	3.989e-01
310710010133	Ga	5543.830	7.526e-03	3.989e-01
310710010134	Ga	5577.000	3.074e-03	3.989e-01
310710010135	Ga	5601.750	3.339e-02	3.989e-01
310710010136	Ga	5625.350	4.081e-03	3.989e-01
310710010137	Ga	5644.800	3.445e-03	3.989e-01
310710010138	Ga	5651.300	7.102e-03	3.989e-01
310710010139	Ga	5664.000	5.247e-03	3.989e-01
310710010140	Ga	5692.200	1.118e-02	3.989e-01
310710010141	Ga	5721.100	1.060e-02	3.989e-01
310710010142	Ga	5779.110	1.166e-02	3.989e-01
310710010143	Ga	5869.840	1.378e-03	3.989e-01
310710010144	Ga	5883.550	5.088e-03	3.989e-01
310710010145	Ga	5900.550	9.169e-03	3.989e-01
310710010146	Ga	5919.380	6.943e-03	3.989e-01
310710010147	Ga	5955.880	1.696e-03	3.989e-01
310710010148	Ga	6007.250	3.657e-02	3.989e-01
310710010149	Ga	6111.720	2.915e-02	3.989e-01
310710010150	Ga	6127.570	1.203e-02	3.989e-01
310710010151	Ga	6190.140	1.155e-02	3.989e-01
310710010152	Ga	6237.610	1.537e-03	3.989e-01
310710010153	Ga	6271.250	5.088e-04	3.989e-01
310710010154	Ga	6291.170	6.360e-04	3.989e-01
310710010155	Ga	6311.640	1.028e-02	3.989e-01
310710010156	Ga	6322.200	9.857e-03	3.989e-01
310710010157	Ga	6358.610	7.314e-02	3.989e-01
310710010158	Ga	6391.380	1.113e-03	3.989e-01
310710010159	Ga	6400.490	1.325e-03	3.989e-01
310710010160	Ga	6503.730	1.855e-03	3.989e-01
310710010161	Ga	6520.120	9.010e-03	3.989e-01
320700010001	Ge	23.438	5.496e-04	2.057e-01
320700010002	Ge	175.050	2.311e-01	2.057e-01
320700010003	Ge	241.580	2.959e-03	2.057e-01
320700010004	Ge	247.270	1.733e-02	2.057e-01
320700010005	Ge	279.430	1.409e-03	2.057e-01
320700010006	Ge	283.320	1.536e-02	2.057e-01
320700010007	Ge	306.180	1.916e-02	2.057e-01
320700010008	Ge	308.280	1.465e-02	2.057e-01
320700010009	Ge	326.830	8.173e-02	2.057e-01
320700010010	Ge	331.430	1.465e-02	2.057e-01
320700010011	Ge	350.260	9.723e-03	2.057e-01
320700010012	Ge	373.800	2.677e-03	2.057e-01
320700010013	Ge	391.430	3.565e-02	2.057e-01
320700010014	Ge	444.790	1.508e-02	2.057e-01
320700010015	Ge	457.240	1.254e-02	2.057e-01
320700010016	Ge	499.870	2.283e-01	2.057e-01
320700010017	Ge	517.780	1.606e-02	2.057e-01
320700010018	Ge	526.700	1.254e-02	2.057e-01
320700010019	Ge	533.290	4.650e-03	2.057e-01
320700010020	Ge	561.840	1.029e-02	2.057e-01
320700010021	Ge	572.270	2.536e-02	2.057e-01
320700010022	Ge	580.320	8.455e-03	2.057e-01
320700010023	Ge	615.370	1.451e-02	2.057e-01
320700010024	Ge	639.400	9.864e-03	2.057e-01
320700010025	Ge	708.150	1.163e-01	2.057e-01
